t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
7.544994e+03,2.561220e+03,2.541037e+03,1.244379e+04,2.082052e+04,8.376732e+03,5.990996e-01,NaN,NaN,6.487916e-03,1.377757e+16,3.843730e+19,2.345347e+20,3.321908e+16,4.633804e+20,6.104756e+18,6.732692e+20,1.620970e+02,1.045810e+01,1.516389e+02,NaN,NaN,NaN,NaN,4.050689e-02,NaN,5.110623e+06,4.569014e-03
7.560338e+03,2.560232e+03,2.540108e+03,1.238789e+04,2.076462e+04,8.376730e+03,5.980299e-01,NaN,NaN,6.498252e-03,1.381647e+16,3.836658e+19,2.346054e+20,3.337296e+16,4.633623e+20,6.122620e+18,6.735992e+20,1.621439e+02,1.048870e+01,1.516552e+02,NaN,NaN,NaN,NaN,4.049903e-02,NaN,5.113751e+06,4.577544e-03
7.575759e+03,2.559242e+03,2.539185e+03,1.233251e+04,2.070924e+04,8.376728e+03,5.969664e-01,NaN,NaN,6.508553e-03,1.385501e+16,3.829651e+19,2.346750e+20,3.352598e+16,4.633444e+20,6.140389e+18,6.739257e+20,1.621904e+02,1.051914e+01,1.516713e+02,NaN,NaN,NaN,NaN,4.049132e-02,NaN,5.116846e+06,4.586123e-03
7.591112e+03,2.558259e+03,2.538720e+03,1.230465e+04,2.068138e+04,8.376725e+03,5.964297e-01,NaN,NaN,6.513757e-03,1.387439e+16,3.826118e+19,2.347103e+20,3.360322e+16,4.633353e+20,6.149349e+18,6.740909e+20,1.622136e+02,1.053449e+01,1.516791e+02,NaN,NaN,NaN,NaN,4.048732e-02,NaN,5.118403e+06,4.594669e-03
7.598890e+03,2.557761e+03,2.538233e+03,1.227553e+04,2.065225e+04,8.376724e+03,5.958682e-01,NaN,NaN,6.519213e-03,1.389459e+16,3.822418e+19,2.347477e+20,3.368402e+16,4.633257e+20,6.158791e+18,6.742656e+20,1.622376e+02,1.055066e+01,1.516869e+02,NaN,NaN,NaN,NaN,4.048296e-02,NaN,5.120027e+06,4.599001e-03
7.606992e+03,2.557244e+03,2.537305e+03,1.222001e+04,2.059674e+04,8.376723e+03,5.947954e-01,NaN,NaN,6.529659e-03,1.393313e+16,3.815377e+19,2.348181e+20,3.383844e+16,4.633075e+20,6.176836e+18,6.745962e+20,1.622839e+02,1.058158e+01,1.517023e+02,NaN,NaN,NaN,NaN,4.047491e-02,NaN,5.123119e+06,4.603514e-03
7.622510e+03,2.556255e+03,2.536366e+03,1.216404e+04,2.054076e+04,8.376721e+03,5.937098e-01,NaN,NaN,6.540253e-03,1.397200e+16,3.808280e+19,2.348890e+20,3.399474e+16,4.632890e+20,6.195079e+18,6.749300e+20,1.623306e+02,1.061283e+01,1.517178e+02,NaN,NaN,NaN,NaN,4.046685e-02,NaN,5.126232e+06,4.612164e-03
7.638237e+03,2.555256e+03,2.535426e+03,1.210807e+04,2.048478e+04,8.376719e+03,5.926205e-01,NaN,NaN,6.550909e-03,1.401088e+16,3.801187e+19,2.349599e+20,3.415159e+16,4.632704e+20,6.213394e+18,6.752642e+20,1.623777e+02,1.064421e+01,1.517335e+02,NaN,NaN,NaN,NaN,4.045882e-02,NaN,5.129341e+06,4.620935e-03
7.654039e+03,2.554254e+03,2.534492e+03,1.205261e+04,2.042933e+04,8.376717e+03,5.915377e-01,NaN,NaN,6.561529e-03,1.404941e+16,3.794159e+19,2.350297e+20,3.430755e+16,4.632520e+20,6.231611e+18,6.755947e+20,1.624245e+02,1.067541e+01,1.517491e+02,NaN,NaN,NaN,NaN,4.045096e-02,NaN,5.132417e+06,4.629753e-03
7.669772e+03,2.553259e+03,2.534016e+03,1.202437e+04,2.040109e+04,8.376715e+03,5.909845e-01,NaN,NaN,6.566962e-03,1.406902e+16,3.790571e+19,2.350656e+20,3.438725e+16,4.632426e+20,6.240912e+18,6.757641e+20,1.624481e+02,1.069135e+01,1.517568e+02,NaN,NaN,NaN,NaN,4.044683e-02,NaN,5.133983e+06,4.638538e-03
7.677842e+03,2.552749e+03,2.533529e+03,1.199558e+04,2.037229e+04,8.376713e+03,5.904199e-01,NaN,NaN,6.572517e-03,1.408895e+16,3.786906e+19,2.351027e+20,3.446859e+16,4.632329e+20,6.250473e+18,6.759388e+20,1.624719e+02,1.070773e+01,1.517642e+02,NaN,NaN,NaN,NaN,4.044242e-02,NaN,5.135577e+06,4.643047e-03
7.686040e+03,2.552233e+03,2.532591e+03,1.194005e+04,2.031676e+04,8.376712e+03,5.893288e-01,NaN,NaN,6.583278e-03,1.412743e+16,3.779851e+19,2.351732e+20,3.462583e+16,4.632142e+20,6.268958e+18,6.762734e+20,1.625183e+02,1.073939e+01,1.517789e+02,NaN,NaN,NaN,NaN,4.043421e-02,NaN,5.138647e+06,4.647627e-03
7.701934e+03,2.551233e+03,2.531642e+03,1.188405e+04,2.026076e+04,8.376710e+03,5.882241e-01,NaN,NaN,6.594197e-03,1.416626e+16,3.772736e+19,2.352443e+20,3.478507e+16,4.631953e+20,6.287654e+18,6.766112e+20,1.625652e+02,1.077142e+01,1.517938e+02,NaN,NaN,NaN,NaN,4.042598e-02,NaN,5.141740e+06,4.656513e-03
7.718048e+03,2.550222e+03,2.530691e+03,1.182804e+04,2.020475e+04,8.376708e+03,5.871158e-01,NaN,NaN,6.605181e-03,1.420510e+16,3.765625e+19,2.353153e+20,3.494487e+16,4.631763e+20,6.306426e+18,6.769495e+20,1.626125e+02,1.080358e+01,1.518089e+02,NaN,NaN,NaN,NaN,4.041779e-02,NaN,5.144828e+06,4.665526e-03
7.734241e+03,2.549209e+03,2.529746e+03,1.177256e+04,2.014926e+04,8.376706e+03,5.860139e-01,NaN,NaN,6.616130e-03,1.424359e+16,3.758579e+19,2.353853e+20,3.510382e+16,4.631574e+20,6.325102e+18,6.772841e+20,1.626595e+02,1.083557e+01,1.518239e+02,NaN,NaN,NaN,NaN,4.040976e-02,NaN,5.147885e+06,4.674589e-03
7.750368e+03,2.548202e+03,2.529258e+03,1.174394e+04,2.012065e+04,8.376703e+03,5.854438e-01,NaN,NaN,6.621803e-03,1.426343e+16,3.754936e+19,2.354217e+20,3.518607e+16,4.631476e+20,6.334758e+18,6.774577e+20,1.626835e+02,1.085211e+01,1.518314e+02,NaN,NaN,NaN,NaN,4.040550e-02,NaN,5.149460e+06,4.683620e-03
7.758707e+03,2.547683e+03,2.528772e+03,1.171548e+04,2.009219e+04,8.376702e+03,5.848763e-01,NaN,NaN,6.627461e-03,1.428310e+16,3.751305e+19,2.354585e+20,3.526795e+16,4.631378e+20,6.344441e+18,6.776326e+20,1.627070e+02,1.086870e+01,1.518383e+02,NaN,NaN,NaN,NaN,4.040104e-02,NaN,5.151024e+06,4.688292e-03
7.766974e+03,2.547169e+03,2.527827e+03,1.166018e+04,2.003688e+04,8.376701e+03,5.837711e-01,NaN,NaN,6.638507e-03,1.432136e+16,3.744264e+19,2.355288e+20,3.542746e+16,4.631187e+20,6.363306e+18,6.779698e+20,1.627534e+02,1.090102e+01,1.518524e+02,NaN,NaN,NaN,NaN,4.039270e-02,NaN,5.154060e+06,4.692924e-03
7.783116e+03,2.546167e+03,2.526876e+03,1.160464e+04,1.998134e+04,8.376699e+03,5.826570e-01,NaN,NaN,6.649667e-03,1.435981e+16,3.737192e+19,2.355995e+20,3.558832e+16,4.630995e+20,6.382307e+18,6.783088e+20,1.628002e+02,1.093357e+01,1.518666e+02,NaN,NaN,NaN,NaN,4.038437e-02,NaN,5.157107e+06,4.701973e-03
7.799414e+03,2.545159e+03,2.525927e+03,1.154935e+04,1.992605e+04,8.376697e+03,5.815443e-01,NaN,NaN,6.660844e-03,1.439810e+16,3.730157e+19,2.356698e+20,3.574903e+16,4.630803e+20,6.401299e+18,6.786469e+20,1.628470e+02,1.096611e+01,1.518809e+02,NaN,NaN,NaN,NaN,4.037612e-02,NaN,5.160135e+06,4.711114e-03
7.815717e+03,2.544152e+03,2.524988e+03,1.149482e+04,1.987152e+04,8.376694e+03,5.804431e-01,NaN,NaN,6.671935e-03,1.443587e+16,3.723216e+19,2.357387e+20,3.590815e+16,4.630612e+20,6.420107e+18,6.789797e+20,1.628933e+02,1.099833e+01,1.518950e+02,NaN,NaN,NaN,NaN,4.036806e-02,NaN,5.163118e+06,4.720263e-03
7.831876e+03,2.543158e+03,2.524499e+03,1.146648e+04,1.984317e+04,8.376692e+03,5.798687e-01,NaN,NaN,6.677729e-03,1.445549e+16,3.719599e+19,2.357749e+20,3.599116e+16,4.630513e+20,6.429911e+18,6.791538e+20,1.629172e+02,1.101512e+01,1.519021e+02,NaN,NaN,NaN,NaN,4.036376e-02,NaN,5.164668e+06,4.729335e-03
7.840336e+03,2.542638e+03,2.524025e+03,1.143898e+04,1.981567e+04,8.376691e+03,5.793112e-01,NaN,NaN,6.683364e-03,1.447447e+16,3.716083e+19,2.358105e+20,3.607175e+16,4.630416e+20,6.439500e+18,6.793249e+20,1.629401e+02,1.103155e+01,1.519085e+02,NaN,NaN,NaN,NaN,4.035936e-02,NaN,5.166169e+06,4.734086e-03
7.848515e+03,2.542136e+03,2.523092e+03,1.138496e+04,1.976165e+04,8.376690e+03,5.782134e-01,NaN,NaN,6.694485e-03,1.451179e+16,3.709188e+19,2.358794e+20,3.623050e+16,4.630225e+20,6.458388e+18,6.796584e+20,1.629854e+02,1.106391e+01,1.519215e+02,NaN,NaN,NaN,NaN,4.035104e-02,NaN,5.169116e+06,4.738681e-03
7.864670e+03,2.541147e+03,2.522152e+03,1.133068e+04,1.970737e+04,8.376688e+03,5.771062e-01,NaN,NaN,6.705729e-03,1.454932e+16,3.702260e+19,2.359486e+20,3.639066e+16,4.630032e+20,6.477419e+18,6.799939e+20,1.630313e+02,1.109651e+01,1.519348e+02,NaN,NaN,NaN,NaN,4.034273e-02,NaN,5.172074e+06,4.747760e-03
7.880993e+03,2.540151e+03,2.521215e+03,1.127663e+04,1.965332e+04,8.376685e+03,5.760005e-01,NaN,NaN,6.716991e-03,1.458670e+16,3.695366e+19,2.360175e+20,3.655069e+16,4.629840e+20,6.496444e+18,6.803285e+20,1.630773e+02,1.112910e+01,1.519482e+02,NaN,NaN,NaN,NaN,4.033450e-02,NaN,5.175015e+06,4.756936e-03
7.897322e+03,2.539157e+03,2.520288e+03,1.122333e+04,1.960001e+04,8.376683e+03,5.749060e-01,NaN,NaN,6.728167e-03,1.462358e+16,3.688564e+19,2.360851e+20,3.670915e+16,4.629649e+20,6.515286e+18,6.806578e+20,1.631228e+02,1.116138e+01,1.519614e+02,NaN,NaN,NaN,NaN,4.032646e-02,NaN,5.177912e+06,4.766121e-03
7.913511e+03,2.538174e+03,2.519799e+03,1.119525e+04,1.957193e+04,8.376681e+03,5.743278e-01,NaN,NaN,6.734081e-03,1.464299e+16,3.684973e+19,2.361209e+20,3.679291e+16,4.629548e+20,6.525235e+18,6.808324e+20,1.631465e+02,1.117842e+01,1.519681e+02,NaN,NaN,NaN,NaN,4.032213e-02,NaN,5.179438e+06,4.775230e-03
7.922096e+03,2.537654e+03,2.519336e+03,1.116869e+04,1.954537e+04,8.376680e+03,5.737802e-01,NaN,NaN,6.739692e-03,1.466130e+16,3.681568e+19,2.361555e+20,3.687222e+16,4.629452e+20,6.534729e+18,6.809998e+20,1.631687e+02,1.119469e+01,1.519740e+02,NaN,NaN,NaN,NaN,4.031779e-02,NaN,5.180880e+06,4.780062e-03
7.930193e+03,2.537164e+03,2.518414e+03,1.111589e+04,1.949257e+04,8.376679e+03,5.726895e-01,NaN,NaN,6.750896e-03,1.469773e+16,3.674810e+19,2.362230e+20,3.703028e+16,4.629261e+20,6.553648e+18,6.813299e+20,1.632132e+02,1.122710e+01,1.519861e+02,NaN,NaN,NaN,NaN,4.030948e-02,NaN,5.183742e+06,4.784621e-03
7.946373e+03,2.536188e+03,2.517486e+03,1.106280e+04,1.943948e+04,8.376676e+03,5.715889e-01,NaN,NaN,6.762231e-03,1.473439e+16,3.668017e+19,2.362909e+20,3.718986e+16,4.629068e+20,6.572722e+18,6.816621e+20,1.632583e+02,1.125977e+01,1.519985e+02,NaN,NaN,NaN,NaN,4.030119e-02,NaN,5.186617e+06,4.793733e-03
7.962730e+03,2.535203e+03,2.516559e+03,1.100994e+04,1.938662e+04,8.376674e+03,5.704896e-01,NaN,NaN,6.773583e-03,1.477091e+16,3.661256e+19,2.363585e+20,3.734931e+16,4.628875e+20,6.591790e+18,6.819935e+20,1.633034e+02,1.129244e+01,1.520110e+02,NaN,NaN,NaN,NaN,4.029297e-02,NaN,5.189476e+06,4.802948e-03
7.979093e+03,2.534221e+03,2.515643e+03,1.095781e+04,1.933448e+04,8.376672e+03,5.694018e-01,NaN,NaN,6.784849e-03,1.480694e+16,3.654586e+19,2.364247e+20,3.750719e+16,4.628684e+20,6.610674e+18,6.823197e+20,1.633481e+02,1.132479e+01,1.520233e+02,NaN,NaN,NaN,NaN,4.028495e-02,NaN,5.192294e+06,4.812170e-03
7.995321e+03,2.533250e+03,2.515154e+03,1.093000e+04,1.930667e+04,8.376670e+03,5.688196e-01,NaN,NaN,6.790887e-03,1.482615e+16,3.651021e+19,2.364602e+20,3.759170e+16,4.628581e+20,6.620772e+18,6.824947e+20,1.633718e+02,1.134209e+01,1.520297e+02,NaN,NaN,NaN,NaN,4.028057e-02,NaN,5.193796e+06,4.821319e-03
8.004034e+03,2.532729e+03,2.514701e+03,1.090432e+04,1.928099e+04,8.376668e+03,5.682817e-01,NaN,NaN,6.796479e-03,1.484383e+16,3.647719e+19,2.364938e+20,3.766982e+16,4.628486e+20,6.630178e+18,6.826586e+20,1.633932e+02,1.135820e+01,1.520350e+02,NaN,NaN,NaN,NaN,4.027629e-02,NaN,5.195182e+06,4.826233e-03
8.012056e+03,2.532251e+03,2.513791e+03,1.085268e+04,1.922935e+04,8.376667e+03,5.671977e-01,NaN,NaN,6.807773e-03,1.487942e+16,3.641092e+19,2.365600e+20,3.782729e+16,4.628295e+20,6.649138e+18,6.829855e+20,1.634370e+02,1.139068e+01,1.520463e+02,NaN,NaN,NaN,NaN,4.026800e-02,NaN,5.197965e+06,4.830757e-03
8.028273e+03,2.531286e+03,2.512873e+03,1.080072e+04,1.917738e+04,8.376665e+03,5.661031e-01,NaN,NaN,6.819207e-03,1.491526e+16,3.634425e+19,2.366266e+20,3.798639e+16,4.628101e+20,6.668267e+18,6.833149e+20,1.634812e+02,1.142345e+01,1.520578e+02,NaN,NaN,NaN,NaN,4.025971e-02,NaN,5.200763e+06,4.839906e-03
8.044678e+03,2.530312e+03,2.511957e+03,1.074898e+04,1.912564e+04,8.376663e+03,5.650097e-01,NaN,NaN,6.830661e-03,1.495097e+16,3.627789e+19,2.366929e+20,3.814539e+16,4.627907e+20,6.687392e+18,6.836434e+20,1.635257e+02,1.145621e+01,1.520695e+02,NaN,NaN,NaN,NaN,4.025151e-02,NaN,5.203547e+06,4.849165e-03
8.061092e+03,2.529341e+03,2.511051e+03,1.069794e+04,1.907460e+04,8.376661e+03,5.639276e-01,NaN,NaN,6.842028e-03,1.498621e+16,3.621241e+19,2.367579e+20,3.830284e+16,4.627716e+20,6.706334e+18,6.839669e+20,1.635696e+02,1.148866e+01,1.520809e+02,NaN,NaN,NaN,NaN,4.024349e-02,NaN,5.206289e+06,4.858431e-03
8.077366e+03,2.528381e+03,2.510561e+03,1.067039e+04,1.904705e+04,8.376658e+03,5.633416e-01,NaN,NaN,6.848194e-03,1.500523e+16,3.617699e+19,2.367933e+20,3.838814e+16,4.627612e+20,6.716585e+18,6.841424e+20,1.635931e+02,1.150622e+01,1.520869e+02,NaN,NaN,NaN,NaN,4.023908e-02,NaN,5.207770e+06,4.867621e-03
8.086211e+03,2.527860e+03,2.510119e+03,1.064556e+04,1.902221e+04,8.376657e+03,5.628131e-01,NaN,NaN,6.853767e-03,1.502231e+16,3.614496e+19,2.368258e+20,3.846510e+16,4.627517e+20,6.725905e+18,6.843031e+20,1.636140e+02,1.152219e+01,1.520918e+02,NaN,NaN,NaN,NaN,4.023484e-02,NaN,5.209103e+06,4.872617e-03
8.094159e+03,2.527393e+03,2.509220e+03,1.059505e+04,1.897170e+04,8.376656e+03,5.617359e-01,NaN,NaN,6.865153e-03,1.505708e+16,3.607995e+19,2.368908e+20,3.862200e+16,4.627325e+20,6.744909e+18,6.846270e+20,1.636571e+02,1.155475e+01,1.521023e+02,NaN,NaN,NaN,NaN,4.022656e-02,NaN,5.211810e+06,4.877106e-03
8.110414e+03,2.526439e+03,2.508312e+03,1.054418e+04,1.892084e+04,8.376654e+03,5.606474e-01,NaN,NaN,6.876689e-03,1.509213e+16,3.601450e+19,2.369562e+20,3.878065e+16,4.627131e+20,6.764094e+18,6.849535e+20,1.637006e+02,1.158761e+01,1.521130e+02,NaN,NaN,NaN,NaN,4.021829e-02,NaN,5.214535e+06,4.886291e-03
8.126870e+03,2.525476e+03,2.507406e+03,1.049353e+04,1.887018e+04,8.376651e+03,5.595600e-01,NaN,NaN,6.888247e-03,1.512706e+16,3.594934e+19,2.370213e+20,3.893921e+16,4.626937e+20,6.783277e+18,6.852792e+20,1.637443e+02,1.162048e+01,1.521238e+02,NaN,NaN,NaN,NaN,4.021009e-02,NaN,5.217246e+06,4.895591e-03
8.143339e+03,2.524516e+03,2.506511e+03,1.044355e+04,1.882020e+04,8.376649e+03,5.584837e-01,NaN,NaN,6.899720e-03,1.516153e+16,3.588503e+19,2.370851e+20,3.909627e+16,4.626745e+20,6.802281e+18,6.856001e+20,1.637874e+02,1.165303e+01,1.521344e+02,NaN,NaN,NaN,NaN,4.020209e-02,NaN,5.219918e+06,4.904901e-03
8.159667e+03,2.523566e+03,2.506020e+03,1.041625e+04,1.879289e+04,8.376647e+03,5.578939e-01,NaN,NaN,6.906017e-03,1.518037e+16,3.584983e+19,2.371202e+20,3.918237e+16,4.626639e+20,6.812689e+18,6.857762e+20,1.638110e+02,1.167086e+01,1.521401e+02,NaN,NaN,NaN,NaN,4.019763e-02,NaN,5.221377e+06,4.914134e-03
8.168649e+03,2.523045e+03,2.505589e+03,1.039222e+04,1.876886e+04,8.376646e+03,5.573744e-01,NaN,NaN,6.911576e-03,1.519687e+16,3.581875e+19,2.371519e+20,3.925822e+16,4.626545e+20,6.821928e+18,6.859338e+20,1.638312e+02,1.168669e+01,1.521445e+02,NaN,NaN,NaN,NaN,4.019344e-02,NaN,5.222660e+06,4.919213e-03
8.176529e+03,2.522589e+03,2.504700e+03,1.034278e+04,1.871943e+04,8.376645e+03,5.563036e-01,NaN,NaN,6.923061e-03,1.523087e+16,3.575493e+19,2.372156e+20,3.941465e+16,4.626353e+20,6.840985e+18,6.862549e+20,1.638734e+02,1.171934e+01,1.521541e+02,NaN,NaN,NaN,NaN,4.018517e-02,NaN,5.225297e+06,4.923670e-03
8.192833e+03,2.521646e+03,2.503802e+03,1.029296e+04,1.866961e+04,8.376642e+03,5.552208e-01,NaN,NaN,6.934707e-03,1.526518e+16,3.569063e+19,2.372799e+20,3.957293e+16,4.626159e+20,6.860237e+18,6.865790e+20,1.639163e+02,1.175232e+01,1.521640e+02,NaN,NaN,NaN,NaN,4.017690e-02,NaN,5.227952e+06,4.932893e-03
8.209348e+03,2.520694e+03,2.502906e+03,1.024335e+04,1.861999e+04,8.376640e+03,5.541393e-01,NaN,NaN,6.946374e-03,1.529936e+16,3.562661e+19,2.373439e+20,3.973113e+16,4.625963e+20,6.879486e+18,6.869022e+20,1.639593e+02,1.178529e+01,1.521740e+02,NaN,NaN,NaN,NaN,4.016872e-02,NaN,5.230594e+06,4.942238e-03
8.225876e+03,2.519744e+03,2.502020e+03,1.019440e+04,1.857104e+04,8.376638e+03,5.530687e-01,NaN,NaN,6.957955e-03,1.533310e+16,3.556344e+19,2.374066e+20,3.988782e+16,4.625771e+20,6.898554e+18,6.872205e+20,1.640019e+02,1.181796e+01,1.521839e+02,NaN,NaN,NaN,NaN,4.016071e-02,NaN,5.233199e+06,4.951591e-03
8.242266e+03,2.518805e+03,2.501529e+03,1.016734e+04,1.854398e+04,8.376636e+03,5.524751e-01,NaN,NaN,6.964389e-03,1.535175e+16,3.552844e+19,2.374415e+20,3.997475e+16,4.625663e+20,6.909121e+18,6.873973e+20,1.640253e+02,1.183606e+01,1.521892e+02,NaN,NaN,NaN,NaN,4.015621e-02,NaN,5.234639e+06,4.960868e-03
8.251388e+03,2.518283e+03,2.501107e+03,1.014409e+04,1.852072e+04,8.376634e+03,5.519646e-01,NaN,NaN,6.969934e-03,1.536771e+16,3.549827e+19,2.374722e+20,4.004952e+16,4.625570e+20,6.918281e+18,6.875519e+20,1.640450e+02,1.185175e+01,1.521932e+02,NaN,NaN,NaN,NaN,4.015208e-02,NaN,5.235874e+06,4.966032e-03
8.259204e+03,2.517837e+03,2.500229e+03,1.009568e+04,1.847232e+04,8.376633e+03,5.509001e-01,NaN,NaN,6.981525e-03,1.540097e+16,3.543558e+19,2.375348e+20,4.020552e+16,4.625378e+20,6.937397e+18,6.878705e+20,1.640865e+02,1.188450e+01,1.522020e+02,NaN,NaN,NaN,NaN,4.014381e-02,NaN,5.238443e+06,4.970456e-03
8.275561e+03,2.516906e+03,2.499341e+03,1.004688e+04,1.842351e+04,8.376631e+03,5.498230e-01,NaN,NaN,6.993284e-03,1.543455e+16,3.537239e+19,2.375980e+20,4.036346e+16,4.625182e+20,6.956717e+18,6.881921e+20,1.641287e+02,1.191760e+01,1.522111e+02,NaN,NaN,NaN,NaN,4.013555e-02,NaN,5.241033e+06,4.979717e-03
8.292144e+03,2.515964e+03,2.498454e+03,9.998264e+03,1.837489e+04,8.376629e+03,5.487469e-01,NaN,NaN,7.005068e-03,1.546802e+16,3.530947e+19,2.376609e+20,4.052137e+16,4.624986e+20,6.976040e+18,6.885130e+20,1.641711e+02,1.195070e+01,1.522204e+02,NaN,NaN,NaN,NaN,4.012736e-02,NaN,5.243610e+06,4.989108e-03
8.308744e+03,2.515024e+03,2.497578e+03,9.950289e+03,1.832692e+04,8.376626e+03,5.476816e-01,NaN,NaN,7.016768e-03,1.550106e+16,3.524735e+19,2.377225e+20,4.067779e+16,4.624793e+20,6.995184e+18,6.888291e+20,1.642130e+02,1.198349e+01,1.522295e+02,NaN,NaN,NaN,NaN,4.011936e-02,NaN,5.246151e+06,4.998508e-03
8.325206e+03,2.514094e+03,2.497087e+03,9.923464e+03,1.830009e+04,8.376624e+03,5.470842e-01,NaN,NaN,7.023342e-03,1.551954e+16,3.521255e+19,2.377572e+20,4.076556e+16,4.624684e+20,7.005914e+18,6.890067e+20,1.642364e+02,1.200188e+01,1.522345e+02,NaN,NaN,NaN,NaN,4.011482e-02,NaN,5.247572e+06,5.007833e-03
8.334474e+03,2.513572e+03,2.496674e+03,9.900938e+03,1.827756e+04,8.376623e+03,5.465821e-01,NaN,NaN,7.028878e-03,1.553499e+16,3.518323e+19,2.377871e+20,4.083934e+16,4.624592e+20,7.015004e+18,6.891585e+20,1.642555e+02,1.201745e+01,1.522381e+02,NaN,NaN,NaN,NaN,4.011072e-02,NaN,5.248763e+06,5.013082e-03
8.342233e+03,2.513136e+03,2.495805e+03,9.853523e+03,1.823015e+04,8.376622e+03,5.455235e-01,NaN,NaN,7.040581e-03,1.556754e+16,3.512162e+19,2.378486e+20,4.099499e+16,4.624398e+20,7.034188e+18,6.894747e+20,1.642964e+02,1.205031e+01,1.522461e+02,NaN,NaN,NaN,NaN,4.010246e-02,NaN,5.251269e+06,5.017477e-03
8.358653e+03,2.512215e+03,2.494927e+03,9.805682e+03,1.818230e+04,8.376619e+03,5.444517e-01,NaN,NaN,7.052462e-03,1.560044e+16,3.505947e+19,2.379107e+20,4.115269e+16,4.624202e+20,7.053588e+18,6.897941e+20,1.643381e+02,1.208355e+01,1.522545e+02,NaN,NaN,NaN,NaN,4.009420e-02,NaN,5.253796e+06,5.026779e-03
8.375311e+03,2.511283e+03,2.494050e+03,9.758031e+03,1.813465e+04,8.376617e+03,5.433811e-01,NaN,NaN,7.064368e-03,1.563323e+16,3.499759e+19,2.379726e+20,4.131034e+16,4.624006e+20,7.072988e+18,6.901129e+20,1.643798e+02,1.211678e+01,1.522630e+02,NaN,NaN,NaN,NaN,4.008601e-02,NaN,5.256311e+06,5.036217e-03
8.391989e+03,2.510353e+03,2.493182e+03,9.710992e+03,1.808761e+04,8.376615e+03,5.423209e-01,NaN,NaN,7.076193e-03,1.566560e+16,3.493649e+19,2.380332e+20,4.146654e+16,4.623811e+20,7.092213e+18,6.904270e+20,1.644210e+02,1.214972e+01,1.522713e+02,NaN,NaN,NaN,NaN,4.007801e-02,NaN,5.258792e+06,5.045666e-03
8.408532e+03,2.509433e+03,2.492691e+03,9.684395e+03,1.806101e+04,8.376613e+03,5.417197e-01,NaN,NaN,7.082912e-03,1.568391e+16,3.490189e+19,2.380677e+20,4.155518e+16,4.623701e+20,7.103110e+18,6.906054e+20,1.644444e+02,1.216838e+01,1.522760e+02,NaN,NaN,NaN,NaN,4.007342e-02,NaN,5.260195e+06,5.055039e-03
8.417949e+03,2.508911e+03,2.492287e+03,9.662570e+03,1.803918e+04,8.376611e+03,5.412260e-01,NaN,NaN,7.088441e-03,1.569886e+16,3.487338e+19,2.380967e+20,4.162798e+16,4.623609e+20,7.112131e+18,6.907545e+20,1.644630e+02,1.218384e+01,1.522792e+02,NaN,NaN,NaN,NaN,4.006937e-02,NaN,5.261344e+06,5.060375e-03
8.425653e+03,2.508484e+03,2.491428e+03,9.616109e+03,1.799272e+04,8.376610e+03,5.401732e-01,NaN,NaN,7.100262e-03,1.573074e+16,3.481280e+19,2.381573e+20,4.178333e+16,4.623415e+20,7.131386e+18,6.910685e+20,1.645033e+02,1.221682e+01,1.522865e+02,NaN,NaN,NaN,NaN,4.006111e-02,NaN,5.263790e+06,5.064740e-03
8.442149e+03,2.507572e+03,2.490558e+03,9.569180e+03,1.794579e+04,8.376608e+03,5.391062e-01,NaN,NaN,7.112275e-03,1.576298e+16,3.475164e+19,2.382184e+20,4.194088e+16,4.623218e+20,7.150877e+18,6.913861e+20,1.645443e+02,1.225021e+01,1.522941e+02,NaN,NaN,NaN,NaN,4.005284e-02,NaN,5.266258e+06,5.074088e-03
8.458899e+03,2.506650e+03,2.489690e+03,9.522430e+03,1.789903e+04,8.376606e+03,5.380402e-01,NaN,NaN,7.124316e-03,1.579513e+16,3.469073e+19,2.382793e+20,4.209840e+16,4.623020e+20,7.170371e+18,6.917029e+20,1.645855e+02,1.228361e+01,1.523019e+02,NaN,NaN,NaN,NaN,4.004465e-02,NaN,5.268716e+06,5.083579e-03
8.475666e+03,2.505729e+03,2.488831e+03,9.476293e+03,1.785290e+04,8.376603e+03,5.369849e-01,NaN,NaN,7.136272e-03,1.582687e+16,3.463059e+19,2.383389e+20,4.225446e+16,4.622825e+20,7.189686e+18,6.920152e+20,1.646263e+02,1.231670e+01,1.523096e+02,NaN,NaN,NaN,NaN,4.003664e-02,NaN,5.271139e+06,5.093079e-03
8.492298e+03,2.504818e+03,2.488339e+03,9.449918e+03,1.782652e+04,8.376601e+03,5.363798e-01,NaN,NaN,7.143141e-03,1.584502e+16,3.459616e+19,2.383732e+20,4.234398e+16,4.622713e+20,7.200753e+18,6.921943e+20,1.646496e+02,1.233566e+01,1.523139e+02,NaN,NaN,NaN,NaN,4.003201e-02,NaN,5.272525e+06,5.102503e-03
